gene,log2FC,mean_responder,mean_nonresponder,statistic,p_value,fdr
EIF4EBP2,0.0322,9.6838,9.6516,8105.0,0.6485756131823597,0.8130997169917766
CORO2A,0.1173,9.3183,9.201,8105.0,0.6485756131823597,0.8130997169917766
CYTIP,-0.1865,8.4298,8.6163,7535.0,0.6485756131823597,0.8130997169917766
TXN,0.0411,12.2767,12.2355,8105.0,0.6485756131823597,0.8130997169917766
SLC38A1,0.0612,13.2834,13.2222,8104.0,0.6497280933131868,0.8138161040014751
KATNB1,-0.0489,9.2582,9.307,7536.0,0.6497280933131868,0.8138161040014751
IPO7,-0.0206,13.2794,13.3,7536.0,0.6497280933131868,0.8138161040014751
ZMAT1,0.0559,8.4971,8.4412,8104.0,0.6497280933131868,0.8138161040014751
CD79A,0.1465,7.6067,7.4602,8104.0,0.6497280933131868,0.8138161040014751
COL4A3,0.1422,8.5283,8.3862,8103.0,0.6508814121653823,0.8146778426084311
RIT1,0.0397,9.6126,9.5728,8103.0,0.6508814121653823,0.8146778426084311
ZNF587B,-0.0163,10.5262,10.5425,8103.0,0.6508814121653823,0.8146778426084311
CRIPAK,-0.054,11.0507,11.1048,7537.0,0.6508814121653823,0.8146778426084311
TTC6,0.1624,8.2828,8.1205,8102.5,0.6514583484804702,0.8152542556127115
FCF1,0.0096,10.6116,10.602,8102.0,0.6520355673876495,0.815371473609099
TMED7,0.0172,9.8619,9.8447,8102.0,0.6520355673876495,0.815371473609099
GLMN,0.0156,10.0249,10.0093,8101.0,0.6531905566226928,0.815371473609099
IVD,-0.0472,11.1505,11.1977,7539.0,0.6531905566226928,0.815371473609099
ZNF600,0.0323,11.5738,11.5415,8101.0,0.6531905566226928,0.815371473609099
GNA15,-0.1071,9.0425,9.1497,7539.0,0.6531905566226928,0.815371473609099
FAM214A,-0.0518,11.4782,11.53,7539.0,0.6531905566226928,0.815371473609099
FAM117B,-0.0472,9.7589,9.8061,7539.0,0.6531905566226928,0.815371473609099
RGS16,0.0705,9.2038,9.1333,8101.0,0.6531905566226928,0.815371473609099
PMPCA,0.0077,10.6827,10.675,8101.0,0.6531905566226928,0.815371473609099
ERAP1,-0.0611,12.9989,13.06,7539.0,0.6531905566226928,0.815371473609099
KIF1C,-0.0321,12.3201,12.3522,7539.0,0.6531905566226928,0.815371473609099
KIF27,0.0485,9.3363,9.2879,8100.0,0.6543463775072307,0.815371473609099
PI4K2A,-0.0191,9.4178,9.4369,7540.0,0.6543463775072307,0.815371473609099
MBOAT1,0.0256,9.5009,9.4753,7540.0,0.6543463775072307,0.815371473609099
TMED10,-0.0118,12.7977,12.8095,7540.0,0.6543463775072307,0.815371473609099
TMEM134,-0.038,8.9565,8.9945,7540.0,0.6543463775072307,0.815371473609099
HOOK3,-0.0244,12.1484,12.1728,7540.0,0.6543463775072307,0.815371473609099
LAX1,0.1044,7.424,7.3196,8100.0,0.6543463775072307,0.815371473609099
PPL,0.0661,11.7157,11.6496,8100.0,0.6543463775072307,0.815371473609099
APRT,-0.0072,10.3349,10.342,8100.0,0.6543463775072307,0.815371473609099
IP6K2,0.0172,10.7629,10.7457,8100.0,0.6543463775072307,0.815371473609099
KRI1,0.0172,10.3182,10.301,8100.0,0.6543463775072307,0.815371473609099
MPP1,0.0588,8.7538,8.695,8100.0,0.6543463775072307,0.815371473609099
HCAR2,-0.1522,8.3579,8.5101,7541.0,0.6555030276720111,0.8165221812143532
TLR7,0.0252,8.0362,8.011,8099.0,0.6555030276720111,0.8165221812143532
GPAM,0.1026,10.4727,10.3701,8098.0,0.6566605047418238,0.8178185158646616
LOC613266,-0.2294,4.7569,4.9863,7543.0,0.65774527056882,0.8179518999942502
FMO9P,0.2201,6.1774,5.9574,8097.0,0.6577836066279492,0.8179518999942502
FAM120C,-0.054,9.3143,9.3684,7543.0,0.6578188063355158,0.8179518999942502
ZNF418,0.0424,9.4591,9.4166,8097.0,0.6578188063355158,0.8179518999942502
BAG1,-0.0027,11.1165,11.1193,7543.0,0.6578188063355158,0.8179518999942502
ZNF814,-0.0422,10.5877,10.6299,7543.0,0.6578188063355158,0.8179518999942502
MAN1C1,0.135,9.8156,9.6805,8097.0,0.6578188063355158,0.8179518999942502
RAB9A,-0.0501,9.1501,9.2002,7543.0,0.6578188063355158,0.8179518999942502
OPTN,0.0412,13.1692,13.1279,8097.0,0.6578188063355158,0.8179518999942502
EGLN3,-0.1074,9.6845,9.7919,7544.0,0.6589779300660041,0.8185211855715195
GPALPP1,0.0042,9.9896,9.9854,7544.0,0.6589779300660041,0.8185211855715195
TAF9,0.0118,9.1264,9.1146,8096.0,0.6589779300660041,0.8185211855715195
IGSF6,0.0474,8.1706,8.1232,8096.0,0.6589779300660041,0.8185211855715195
SPPL3,0.0057,11.1391,11.1334,8096.0,0.6589779300660041,0.8185211855715195
TTYH3,-0.0049,10.6019,10.6067,7544.0,0.6589779300660041,0.8185211855715195
ATP6V0A4,-0.1846,5.9484,6.1331,7545.0,0.6601358514452795,0.8193806324712262
TTC12,-0.0144,9.5679,9.5823,7545.0,0.6601378735402911,0.8193806324712262
ASL,-0.0649,10.8789,10.9437,7545.0,0.6601378735402911,0.8193806324712262
TLR1,-0.0554,9.4095,9.4649,7545.0,0.6601378735402911,0.8193806324712262
DCAF16,0.0479,10.0981,10.0502,8094.0,0.661298634359478,0.819949422170578
RPL22L1,-0.0246,9.057,9.0816,7546.0,0.661298634359478,0.819949422170578
GDAP1,0.0399,10.8715,10.8316,8094.0,0.661298634359478,0.819949422170578
TMPRSS2,0.0434,9.2847,9.2413,8094.0,0.661298634359478,0.819949422170578
ZNF345,-0.0283,8.986,9.0144,8094.0,0.661298634359478,0.819949422170578
ITPR2,-0.0242,12.8876,12.9118,7546.0,0.661298634359478,0.819949422170578
LINC00674,-0.0081,11.5145,11.5226,7547.0,0.6624602101187793,0.8210989117631525
DCUN1D5,-0.0637,9.7454,9.8092,7547.0,0.6624602101187793,0.8210989117631525
MUC6,0.1447,4.6049,4.4602,8092.0,0.6636205942042184,0.8219577390604854
GABARAP,0.0369,11.5755,11.5386,8092.0,0.6636225984075375,0.8219577390604854
MAP2,0.208,8.0347,7.8267,8092.0,0.6636225984075375,0.8219577390604854
TP53,0.019,11.0552,11.0362,8092.0,0.6636225984075375,0.8219577390604854
CYP11A1,0.1897,5.9013,5.7116,8091.0,0.6647857611272208,0.8225256069001926
CCND3,-0.0375,8.9915,9.029,7549.0,0.6647857968092374,0.8225256069001926
LMO4,-0.062,8.9749,9.0369,7549.0,0.6647857968092374,0.8225256069001926
SEMA3C,-0.1048,12.4521,12.5569,7549.0,0.6647857968092374,0.8225256069001926
EIF3J,0.004,10.2513,10.2473,8091.0,0.6647857968092374,0.8225256069001926
PON2,0.0387,12.2333,12.1946,8091.0,0.6647857968092374,0.8225256069001926
FER1L4,0.1602,11.9251,11.765,8090.0,0.6659498029015203,0.8232253116539486
AIF1,-0.0754,8.8212,8.8966,7550.0,0.6659498029015203,0.8232253116539486
PSEN2,-0.0128,9.7477,9.7604,7550.0,0.6659498029015203,0.8232253116539486
FAIM3,-0.1895,7.8323,8.0217,7550.0,0.6659498029015203,0.8232253116539486
LOC105369154,0.0075,10.8755,10.868,7551.0,0.6671146142561986,0.8232253116539486
S100A14,0.1268,8.5801,8.4533,8089.0,0.6671146142561986,0.8232253116539486
ZNF570,-0.0671,8.6135,8.6806,7551.0,0.6671146142561986,0.8232253116539486
XAF1,-0.0031,9.9456,9.9487,7551.0,0.6671146142561986,0.8232253116539486
ZNF121,-0.0438,10.577,10.6207,7551.0,0.6671146142561986,0.8232253116539486
RRBP1,-0.0853,12.091,12.1763,7551.0,0.6671146142561986,0.8232253116539486
GPNMB,0.1369,12.769,12.6321,8089.0,0.6671146142561986,0.8232253116539486
PARP4,0.0092,13.2151,13.2059,8089.0,0.6671146142561986,0.8232253116539486
KANK1,0.0282,11.9133,11.8851,8089.0,0.6671146142561986,0.8232253116539486
HLA-DQA2,-0.1796,9.3694,9.5491,7551.0,0.6671146142561986,0.8232253116539486
APOL1,0.0847,11.215,11.1303,8089.0,0.6671146142561986,0.8232253116539486
SFXN1,-0.0268,9.9292,9.956,7552.0,0.6682802284392713,0.8240828384856871
NBEAL2,0.0068,12.8412,12.8345,8088.0,0.6682802284392713,0.8240828384856871
PKD1L1,0.0995,8.514,8.4145,8088.0,0.6682802284392713,0.8240828384856871
RCAN1,0.0835,9.2084,9.1248,8088.0,0.6682802284392713,0.8240828384856871
BAIAP2,0.0421,9.6942,9.6521,8087.0,0.6694466430109378,0.8250853292864481
RBBP8,0.0586,12.4857,12.4271,8087.0,0.6694466430109378,0.8250853292864481
SLC25A24,0.0409,11.0685,11.0276,8087.0,0.6694466430109378,0.8250853292864481
NLGN4Y,0.356,10.1061,9.7501,8086.0,0.6706137149531666,0.825506913384754
ZNF605,0.0468,9.0527,9.006,8086.0,0.6706138555256127,0.825506913384754
TARBP1,0.0357,11.4704,11.4347,8086.0,0.6706138555256127,0.825506913384754
IPPK,-0.0683,9.2042,9.2725,8086.0,0.6706138555256127,0.825506913384754
PLSCR1,-0.0087,11.6249,11.6336,7554.0,0.6706138555256127,0.825506913384754
FLNB,-0.0962,15.2878,15.384,7554.0,0.6706138555256127,0.825506913384754
TP53INP1,-0.0564,9.8762,9.9325,7554.0,0.6706138555256127,0.825506913384754
VPS26A,0.0046,10.7809,10.7763,8085.0,0.6717818635319416,0.8263499042615156
ZFP90,-0.0267,9.8004,9.8271,7555.0,0.6717818635319416,0.8263499042615156
SDC4,0.0477,11.8131,11.7654,8085.0,0.6717818635319416,0.8263499042615156
APOB,-0.0462,5.6748,5.721,7556.0,0.6729506645728149,0.8263499042615156
PARP15,-0.1002,8.7312,8.8314,7556.0,0.6729506645728149,0.8263499042615156
FTH1,-0.041,14.8166,14.8576,7556.0,0.6729506645728149,0.8263499042615156
NENF,-0.0181,9.2323,9.2504,7556.0,0.6729506645728149,0.8263499042615156
ERMP1,-0.0446,12.6442,12.6888,7556.0,0.6729506645728149,0.8263499042615156
PLAC8,-0.1642,7.9678,8.132,7556.0,0.6729506645728149,0.8263499042615156
TC2N,-0.0348,11.6109,11.6456,7556.0,0.6729506645728149,0.8263499042615156
SH3D21,-0.0674,9.085,9.1525,7556.0,0.6729506645728149,0.8263499042615156
ZNF763,-0.085,9.2512,9.3363,7556.0,0.6729506645728149,0.8263499042615156
ZNF561,-0.0397,11.2018,11.2415,7556.0,0.6729506645728149,0.8263499042615156
DNAH14,0.1645,10.2905,10.126,8084.0,0.6729506645728149,0.8263499042615156
HNF1B,0.0481,7.508,7.4599,7557.0,0.674110298159197,0.8269161243766409
CLIC4,-0.0784,10.7485,10.8269,7557.0,0.6741202561853838,0.8269161243766409
EI24,0.0569,12.3162,12.2593,8083.0,0.6741202561853838,0.8269161243766409
MANBA,-0.0024,11.9725,11.9749,7557.0,0.6741202561853838,0.8269161243766409
ANKMY1,0.048,9.4845,9.4365,8083.0,0.6741202561853838,0.8269161243766409
ZBTB7B,0.0507,9.3779,9.3272,8083.0,0.6741202561853838,0.8269161243766409
SERPINB2,-0.2143,4.8446,5.0589,7558.0,0.6752830000104095,0.8276269379095597
HCLS1,-0.0979,11.1857,11.2836,7558.0,0.6752906359010744,0.8276269379095597
TM7SF3,0.0808,11.9278,11.847,8082.0,0.6752906359010744,0.8276269379095597
SCN3A,0.1373,7.2313,7.0939,8082.0,0.6752906359010744,0.8276269379095597
FLVCR2,0.0068,10.0937,10.0869,8082.0,0.6752906359010744,0.8276269379095597
ZNF419,0.013,9.7766,9.7636,8081.0,0.6764618012456036,0.8284823354534736
SREK1,-0.0411,12.5164,12.5574,7559.0,0.6764618012456036,0.8284823354534736
PLCB1,-0.0355,11.4855,11.521,7559.0,0.6764618012456036,0.8284823354534736
JUP,0.0743,13.6422,13.5678,8081.0,0.6764618012456036,0.8284823354534736
FAM46C,0.1049,9.5045,9.3996,8080.0,0.6776337497389942,0.8293374955299154
CHP1,-0.005,11.3645,11.3695,8080.0,0.6776337497389942,0.8293374955299154
RAB13,-0.0015,10.9744,10.9759,7560.0,0.6776337497389942,0.8293374955299154
SNORA73A,-0.038,16.8168,16.8548,7560.0,0.6776337497389942,0.8293374955299154
JARID2,0.1302,11.0808,10.9506,8079.0,0.6788064788955899,0.8299025439430544
TSC22D2,0.0635,11.0022,10.9386,8079.0,0.6788064788955899,0.8299025439430544
PDPR,-0.0454,10.5361,10.5816,7561.0,0.6788064788955899,0.8299025439430544
ANKRD10,0.089,11.7473,11.6583,8079.0,0.6788064788955899,0.8299025439430544
PIM2,0.1112,7.8466,7.7354,8079.0,0.6788064788955899,0.8299025439430544
ARHGAP23,-0.099,11.8297,11.9287,7561.0,0.6788064788955899,0.8299025439430544
JAKMIP2,0.1222,7.3032,7.181,7562.0,0.6799799862240706,0.8306122176045991
PTCH1,-0.0475,10.866,10.9135,7562.0,0.6799799862240706,0.8306122176045991
SLC29A1,-0.0434,11.6248,11.6682,7562.0,0.6799799862240706,0.8306122176045991
TCEA3,-0.0399,8.822,8.8619,8078.0,0.6799799862240706,0.8306122176045991
TERC,0.0976,10.4009,10.3033,8078.0,0.6799799862240706,0.8306122176045991
RNF144B,-0.0104,9.4712,9.4817,7563.0,0.6811542692274684,0.8314665064319262
BCAS1,0.1879,10.5873,10.3994,8077.0,0.6811542692274684,0.8314665064319262
DHX34,0.0212,10.0072,9.986,8077.0,0.6811542692274684,0.8314665064319262
DHX32,-0.04,9.7266,9.7666,7563.0,0.6811542692274684,0.8314665064319262
PAGE2,0.2714,2.4499,2.1784,7575.5,0.6818468622889943,0.8321668833408552
CLSTN1,-0.0298,12.8271,12.8569,7564.0,0.6823293254031824,0.8324655515328373
PTOV1,0.047,11.3334,11.2863,8076.0,0.6823293254031824,0.8324655515328373
ME1,-0.0649,8.8961,8.961,7565.0,0.6835051522429949,0.8330135990050909
ABCC10,-0.0299,10.1731,10.203,7565.0,0.6835051522429949,0.8330135990050909
POLR1D,0.0342,11.605,11.5709,8075.0,0.6835051522429949,0.8330135990050909
CACNB3,0.0456,10.1501,10.1045,8075.0,0.6835051522429949,0.8330135990050909
GRN,-0.0193,14.0101,14.0294,8075.0,0.6835051522429949,0.8330135990050909
ACKR2,0.1642,7.1353,6.9711,8074.0,0.6846817472330863,0.8330135990050909
WNK4,-0.119,6.9438,7.0628,7566.0,0.6846817472330863,0.8330135990050909
DNAJC3,0.0452,11.2611,11.2159,8074.0,0.6846817472330863,0.8330135990050909
DCLRE1C,0.0399,11.6673,11.6274,8074.0,0.6846817472330863,0.8330135990050909
CNTROB,0.0246,10.5189,10.4944,8074.0,0.6846817472330863,0.8330135990050909
PLA2G16,-0.0432,8.262,8.3052,7566.0,0.6846817472330863,0.8330135990050909
MS4A4A,-0.0588,7.9176,7.9764,7566.0,0.6846817472330863,0.8330135990050909
SLC1A1,-0.0106,8.6699,8.6804,7566.0,0.6846817472330863,0.8330135990050909
CERS6,-0.0203,10.6085,10.6288,7566.0,0.6846817472330863,0.8330135990050909
POLI,0.0517,10.0989,10.0472,8074.0,0.6846817472330863,0.8330135990050909
RAB29,-0.0158,9.2741,9.2899,8074.0,0.6846817472330863,0.8330135990050909
PRKY,0.5051,7.7464,7.2414,8073.5,0.6851184343540876,0.8334001034882188
PRPS2,-0.0378,9.6924,9.7303,8073.0,0.6858591078540515,0.8334324713347081
NFASC,-0.1179,9.6224,9.7403,7567.0,0.6858591078540515,0.8334324713347081
RABGAP1,0.0474,12.4388,12.3914,8073.0,0.6858591078540515,0.8334324713347081
PHF21A,-0.0467,11.1056,11.1523,7567.0,0.6858591078540515,0.8334324713347081
RTKN2,0.0503,8.7307,8.6805,8073.0,0.6858591078540515,0.8334324713347081
C12orf75,0.1624,8.8399,8.6775,8073.0,0.6858591078540515,0.8334324713347081
LOC102725018,0.0802,8.9056,8.8254,8072.5,0.6864480408307775,0.8337067636044266
ATG5,-0.0036,10.149,10.1526,8072.0,0.6870372315809148,0.8337067636044266
NCKAP1L,-0.1028,11.2407,11.3435,7568.0,0.6870372315809148,0.8337067636044266
NBPF3,-0.0717,9.9576,10.0293,7568.0,0.6870372315809148,0.8337067636044266
ALDH1A2,-0.1272,7.9236,8.0507,7568.0,0.6870372315809148,0.8337067636044266
ULK2,-0.0174,9.7292,9.7466,7568.0,0.6870372315809148,0.8337067636044266
DDX54,0.0334,10.5926,10.5591,8072.0,0.6870372315809148,0.8337067636044266
PLEK,0.0518,9.3791,9.3273,8072.0,0.6870372315809148,0.8337067636044266
ZNF234,0.0203,10.5153,10.495,8070.0,0.6893957582246805,0.8358446147589054
LOC101060429,-0.019,9.4118,9.4308,7570.0,0.6893957582246805,0.8358446147589054
C3AR1,-0.0623,7.852,7.9143,7570.0,0.6893957582246805,0.8358446147589054
HSPB1,0.0125,13.4356,13.4231,8070.0,0.6893957582246805,0.8358446147589054
PBRM1,0.0049,13.1203,13.1154,8070.0,0.6893957582246805,0.8358446147589054
ZNF362,0.029,10.2031,10.1741,8069.0,0.6905761560639245,0.8361177076271894
ST3GAL5,-0.0578,10.1229,10.1807,7571.0,0.6905761560639245,0.8361177076271894
GSR,-0.0405,12.527,12.5675,7571.0,0.6905761560639245,0.8361177076271894
AP3M1,0.0619,11.1394,11.0775,8069.0,0.6905761560639245,0.8361177076271894
CCDC88B,0.0529,8.6279,8.575,8069.0,0.6905761560639245,0.8361177076271894
SIRT1,-0.0217,10.2002,10.2219,7571.0,0.6905761560639245,0.8361177076271894
TLE1,-0.0647,9.3381,9.4028,7571.0,0.6905761560639245,0.8361177076271894
ZNF526,0.0403,11.1506,11.1103,8069.0,0.6905761560639245,0.8361177076271894
FLG,0.2566,7.4327,7.176,8068.5,0.6911663054252484,0.8366875776824572
LOC102724436,-0.2777,8.1906,8.4683,7572.0,0.6917573068537826,0.8369689737209811
TKT,-0.0676,12.2645,12.3321,7572.0,0.6917573068537826,0.8369689737209811
ETFDH,-0.0639,10.1861,10.25,7572.0,0.6917573068537826,0.8369689737209811
DCAF6,0.0336,12.4955,12.4619,8067.0,0.6929392080416679,0.8381093737332987
STAG3L5P-PVRIG2P-PILRB,0.0298,9.5216,9.4918,8067.0,0.6929392080416679,0.8381093737332987
AGR2,-0.1053,10.7068,10.8121,7574.0,0.6941218570695196,0.8388154210626135
ACAP1,-0.1985,7.8171,8.0155,7574.0,0.6941218570695196,0.8388154210626135
ACADM,0.0124,12.111,12.0986,8066.0,0.6941218570695196,0.8388154210626135
CCDC69,-0.1549,9.2358,9.3907,7574.0,0.6941218570695196,0.8388154210626135
PRKD3,-0.0565,11.3953,11.4518,7574.0,0.6941218570695196,0.8388154210626135
PIEZO1,-0.0583,12.2031,12.2614,7575.0,0.6953052513738185,0.8398107408366421
USP40,-0.023,11.4066,11.4296,7575.0,0.6953052513738185,0.8398107408366421
PSAP,0.0211,16.4107,16.3896,8065.0,0.6953052513738185,0.8398107408366421
EYA2,-0.017,9.3539,9.3709,7576.0,0.6964893883856045,0.8406610111796602
VSIG2,0.2475,9.5155,9.268,8064.0,0.6964893883856045,0.8406610111796602
PRSS12,-0.135,7.2498,7.3848,7576.0,0.6964893883856045,0.8406610111796602
RAB3D,0.0305,9.3324,9.3019,8064.0,0.6964893883856045,0.8406610111796602
PCDH1,-0.0303,11.4641,11.4944,7577.0,0.6976742655304919,0.8415110026713805
KDM4B,-0.0154,9.8442,9.8596,7577.0,0.6976742655304919,0.8415110026713805
TPD52L2,0.0317,10.1578,10.1261,8063.0,0.6976742655304919,0.8415110026713805
ZNF281,-0.0495,10.5259,10.5754,7577.0,0.6976742655304919,0.8415110026713805
CALB1,0.1047,3.8862,3.7814,8062.0,0.6977987595088444,0.8415162240124742
FAM65B,-0.1061,8.5219,8.6281,7578.0,0.6988598802286865,0.8419259833548067
SIDT1,0.0103,9.2337,9.2233,8062.0,0.6988598802286865,0.8419259833548067
PDK1,-0.0063,10.987,10.9933,7578.0,0.6988598802286865,0.8419259833548067
RAB11FIP2,0.0632,10.4896,10.4264,7578.0,0.6988598802286865,0.8419259833548067
IDS,-0.0018,12.1055,12.1073,7578.0,0.6988598802286865,0.8419259833548067
VWF,-0.0683,13.5235,13.5918,7578.0,0.6988598802286865,0.8419259833548067
C10orf99,-0.2409,6.1046,6.3455,7579.0,0.7000242261812604,0.8427752704065145
SP4,0.0418,9.6816,9.6397,8061.0,0.7000462298950013,0.8427752704065145
FAM171B,-0.0494,9.1487,9.1982,7579.0,0.7000462298950013,0.8427752704065145
FBXO8,-0.0351,9.2283,9.2634,7579.0,0.7000462298950013,0.8427752704065145
TRIM4,-0.0539,9.798,9.8519,7580.0,0.7012333119388741,0.8440592787053859
IGLL5,0.1615,14.0596,13.8981,8059.0,0.7024211237643831,0.8450532777395594
ZNF217,-0.0657,12.4099,12.4756,7581.0,0.7024211237643831,0.8450532777395594
LRP12,0.1017,9.1611,9.0594,8059.0,0.7024211237643831,0.8450532777395594
FAM129A,-0.0553,10.4355,10.4909,7582.0,0.7036096627702646,0.8454664496191082
LANCL1,0.0237,10.2439,10.2201,8058.0,0.7036096627702646,0.8454664496191082
ACRC,-0.0282,9.2354,9.2636,7582.0,0.7036096627702646,0.8454664496191082
RPL15,0.0009,11.2381,11.2371,7582.0,0.7036096627702646,0.8454664496191082
YWHAQ,0.0383,12.4135,12.3752,8058.0,0.7036096627702646,0.8454664496191082
YBX1,0.0618,11.785,11.7232,8058.0,0.7036096627702646,0.8454664496191082
CCDC7,0.0368,9.3689,9.3321,8058.0,0.7036096627702646,0.8454664496191082
WFDC2,-0.0354,7.5424,7.5778,7583.0,0.704798926349929,0.8458794997820999
GUSBP1,0.0224,9.8723,9.8499,8057.0,0.704798926349929,0.8458794997820999
EZR,-0.0294,13.725,13.7544,7583.0,0.704798926349929,0.8458794997820999
COL4A4,0.0755,8.9857,8.9103,8057.0,0.704798926349929,0.8458794997820999
SRXN1,0.0264,8.8258,8.7994,7583.0,0.704798926349929,0.8458794997820999
HLA-DMA,0.0466,10.8787,10.8321,8057.0,0.704798926349929,0.8458794997820999
METTL7A,-0.043,10.2989,10.342,8057.0,0.704798926349929,0.8458794997820999
CCDC12,0.0492,9.2214,9.1721,8056.0,0.7059889118914777,0.846292425535094
SLC37A4,0.0179,9.2217,9.2039,8056.0,0.7059889118914777,0.846292425535094
ZNF568,0.0081,9.2004,9.1923,8056.0,0.7059889118914777,0.846292425535094
ZNF33B,0.0137,11.1288,11.115,8056.0,0.7059889118914777,0.846292425535094
SMOC2,-0.0836,9.1143,9.1979,7584.0,0.7059889118914777,0.846292425535094
KIAA0232,-0.0139,11.8082,11.8221,7584.0,0.7059889118914777,0.846292425535094
ATP7A,-0.0396,11.7645,11.8041,7584.0,0.7059889118914777,0.846292425535094
SLC35B2,-0.0274,8.9606,8.988,7585.0,0.7071796167777203,0.8471397290958562
,0.0639,9.576,9.512,8055.0,0.7071796167777203,0.8471397290958562
SYTL2,-0.0252,11.8248,11.85,7585.0,0.7071796167777203,0.8471397290958562
SLC25A25,0.0211,8.6815,8.6604,8055.0,0.7071796167777203,0.8471397290958562
RXRA,-0.0645,10.242,10.3065,7586.0,0.7083710383861914,0.8478418017122711
GABARAPL1,-0.0032,10.384,10.3872,7586.0,0.7083710383861914,0.8478418017122711
CCDC40,0.0691,9.0547,8.9856,8054.0,0.7083710383861914,0.8478418017122711
HCAR3,-0.1765,7.5479,7.7244,7586.0,0.7083710383861914,0.8478418017122711
ANKRD36,0.0663,11.9537,11.8874,8054.0,0.7083710383861914,0.8478418017122711
CCL19,-0.3503,6.168,6.5182,7587.0,0.7095455712301223,0.8486884557039179
WWP1,-0.0415,12.3343,12.3759,7587.0,0.7095631740891674,0.8486884557039179
ZNF26,0.0696,10.016,9.9464,8053.0,0.7095631740891674,0.8486884557039179
PCDHB3,-0.0471,7.5254,7.5725,7587.0,0.7095631740891674,0.8486884557039179
SACS,-0.048,11.8763,11.9244,7588.0,0.7107560212536839,0.849100036990711
GLT8D1,0.0,10.9389,10.9389,8052.0,0.7107560212536839,0.849100036990711
FNDC3B,0.0142,14.2452,14.2309,8052.0,0.7107560212536839,0.849100036990711
KIAA2026,-0.0066,12.5601,12.5667,7588.0,0.7107560212536839,0.849100036990711
DMPK,-0.0383,9.5734,9.6118,7588.0,0.7107560212536839,0.849100036990711
LGALS9,-0.0235,11.1475,11.171,8052.0,0.7107560212536839,0.849100036990711
TBC1D2B,-0.0264,10.9932,11.0196,7588.0,0.7107560212536839,0.849100036990711
SERINC2,0.0517,12.0356,11.9839,8051.0,0.7119495772415529,0.8498010719997606
TCTN1,0.0728,10.5084,10.4355,7589.0,0.7119495772415529,0.8498010719997606
RGL1,0.0147,10.7656,10.7509,7589.0,0.7119495772415529,0.8498010719997606
SLC35E2B,0.0232,9.0845,9.0614,8051.0,0.7119495772415529,0.8498010719997606
COX20,0.0104,9.5107,9.5003,8051.0,0.7119495772415529,0.8498010719997606
BIN2,-0.1421,9.183,9.325,7590.0,0.7131438394093796,0.8500674565759805
FAM3C,-0.06,8.6217,8.6817,7590.0,0.7131438394093796,0.8500674565759805
COLGALT1,0.0284,11.9809,11.9525,8050.0,0.7131438394093796,0.8500674565759805
OCIAD2,0.0734,10.2154,10.1421,8050.0,0.7131438394093796,0.8500674565759805
GSDMD,-0.0678,9.272,9.3398,7590.0,0.7131438394093796,0.8500674565759805
CNN3,-0.0784,12.0895,12.1678,7590.0,0.7131438394093796,0.8500674565759805
SH3BGRL3,-0.0316,9.7029,9.7345,7590.0,0.7131438394093796,0.8500674565759805
STAT2,0.0243,12.7254,12.7011,8050.0,0.7131438394093796,0.8500674565759805
NFXL1,-0.0091,10.7777,10.7868,8049.0,0.7143388051085799,0.8503339541348607
ARMC10,-0.0035,9.2338,9.2372,7591.0,0.7143388051085799,0.8503339541348607
ARHGAP25,-0.0865,9.311,9.3975,7591.0,0.7143388051085799,0.8503339541348607
