collection,direction,term,overlap,term_size,query_size,p_value,genes,fdr
GO_BP,Upregulated in R,GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION,1,25,200,0.515983281182618,ATAD5,0.8228752980951556
GO_BP,Upregulated in R,GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,1,25,200,0.515983281182618,TYMS,0.8228752980951556
GO_BP,Downregulated in R,GOBP_L_AMINO_ACID_CATABOLIC_PROCESS,1,25,200,0.515983281182618,AMT,0.8228752980951556
GO_BP,Downregulated in R,GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,5,166,200,0.516485885362349,"HIPK2, IRAK3, KIT, SLCO3A1, TLR2",0.8232924798869734
GO_BP,Upregulated in R,GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION,13,448,200,0.5182949570942188,"AURKA, BRCA1, BRIP1, CBX3, CDK1, CDK2, EIF2AK1, EZH2, HELLS, HMGB2, LRIF1, TDRKH, TYMS",0.8257908458180276
GO_BP,Downregulated in R,GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS,3,96,200,0.520345995206562,"A4GALT, KIT, TNFRSF1A",0.8282860762467921
GO_BP,Downregulated in R,GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,3,96,200,0.520345995206562,"F2RL1, RAPGEF3, SYNPO",0.8282860762467921
GO_BP,Upregulated in R,GOBP_RESPONSE_TO_ETHANOL,2,61,200,0.5239675343288236,"CDK1, TYMS",0.8291286564519424
GO_BP,Upregulated in R,GOBP_STEM_CELL_PROLIFERATION,2,61,200,0.5239675343288236,"CCNE1, HMGB2",0.8291286564519424
GO_BP,Upregulated in R,GOBP_B_CELL_MEDIATED_IMMUNITY,2,61,200,0.5239675343288236,"ATAD5, EXO1",0.8291286564519424
GO_BP,Upregulated in R,GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS,2,61,200,0.5239675343288236,"MTMR4, PIGM",0.8291286564519424
GO_BP,Downregulated in R,GOBP_PYRUVATE_METABOLIC_PROCESS,2,61,200,0.5239675343288236,"ALDOB, DDIT4",0.8291286564519424
GO_BP,Downregulated in R,GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,2,61,200,0.5239675343288236,"NR2F1, PTPRG",0.8291286564519424
GO_BP,Downregulated in R,GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,3,97,200,0.5273694482541306,"DLC1, HIP1, MAP3K5",0.8291286564519424
GO_BP,Downregulated in R,GOBP_LYMPHOCYTE_COSTIMULATION,1,26,200,0.5298559300452548,EFNB1,0.8291286564519424
GO_BP,Upregulated in R,GOBP_AXO_DENDRITIC_TRANSPORT,1,26,200,0.5298559300452548,KIF4A,0.8291286564519424
GO_BP,Upregulated in R,GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,1,26,200,0.5298559300452548,NEK2,0.8291286564519424
GO_BP,Downregulated in R,GOBP_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS,1,26,200,0.5298559300452548,KLF7,0.8291286564519424
GO_BP,Upregulated in R,GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION,1,26,200,0.5298559300452548,ECT2,0.8291286564519424
GO_BP,Upregulated in R,GOBP_VIRAL_TRANSCRIPTION,1,26,200,0.5298559300452548,USF1,0.8291286564519424
GO_BP,Downregulated in R,GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT,1,26,200,0.5298559300452548,PDE4D,0.8291286564519424
GO_BP,Downregulated in R,GOBP_INTERFERON_BETA_PRODUCTION,1,26,200,0.5298559300452548,TLR2,0.8291286564519424
GO_BP,Upregulated in R,GOBP_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,1,26,200,0.5298559300452548,CENPJ,0.8291286564519424
GO_BP,Upregulated in R,GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS,1,26,200,0.5298559300452548,RAB5A,0.8291286564519424
GO_BP,Downregulated in R,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,1,26,200,0.5298559300452548,MICA,0.8291286564519424
GO_BP,Downregulated in R,GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS,1,26,200,0.5298559300452548,RIN3,0.8291286564519424
GO_BP,Downregulated in R,GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,1,26,200,0.5298559300452548,F2RL1,0.8291286564519424
GO_BP,Upregulated in R,GOBP_RESPONSE_TO_AMINE,1,26,200,0.5298559300452548,CDK1,0.8291286564519424
GO_BP,Downregulated in R,GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,1,26,200,0.5298559300452548,MAP3K4,0.8291286564519424
GO_BP,Downregulated in R,GOBP_SODIUM_ION_HOMEOSTASIS,1,26,200,0.5298559300452548,EXT1,0.8291286564519424
GO_BP,Downregulated in R,GOBP_MITOPHAGY,1,26,200,0.5298559300452548,ARHGAP26,0.8291286564519424
GO_BP,Downregulated in R,GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT,1,26,200,0.5298559300452548,HIPK2,0.8291286564519424
GO_BP,Upregulated in R,GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR,1,26,200,0.5298559300452548,ATAD5,0.8291286564519424
GO_BP,Upregulated in R,GOBP_LYMPHOCYTE_CHEMOTAXIS,1,26,200,0.5298559300452548,CXCL10,0.8291286564519424
GO_BP,Upregulated in R,GOBP_MITOPHAGY,1,26,200,0.5298559300452548,EIF2AK1,0.8291286564519424
GO_BP,Upregulated in R,GOBP_INTERFERON_BETA_PRODUCTION,1,26,200,0.5298559300452548,HMGB2,0.8291286564519424
GO_BP,Downregulated in R,GOBP_AXO_DENDRITIC_TRANSPORT,1,26,200,0.5298559300452548,AP3M2,0.8291286564519424
GO_BP,Upregulated in R,GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY,1,26,200,0.5298559300452548,DNAJA1,0.8291286564519424
GO_BP,Upregulated in R,GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION,1,26,200,0.5298559300452548,HMGB2,0.8291286564519424
GO_BP,Upregulated in R,GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT,1,26,200,0.5298559300452548,TYMS,0.8291286564519424
GO_BP,Upregulated in R,GOBP_NEURAL_NUCLEUS_DEVELOPMENT,1,26,200,0.5298559300452548,SUDS3,0.8291286564519424
GO_BP,Downregulated in R,GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION,1,26,200,0.5298559300452548,TGFB1,0.8291286564519424
GO_BP,Downregulated in R,GOBP_VIRAL_TRANSCRIPTION,1,26,200,0.5298559300452548,HMGA2,0.8291286564519424
GO_BP,Downregulated in R,GOBP_LYMPHOCYTE_CHEMOTAXIS,1,26,200,0.5298559300452548,PLEC,0.8291286564519424
GO_BP,Downregulated in R,GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,14,487,200,0.5306582681587264,"CFH, EXTL3, F2RL1, IL1RL1, IRAK3, LDLR, MICA, NT5E, PRKG1, RIN3, TGFB1, THBD, TLR2, TNFRSF1A",0.8300039578892899
GO_BP,Downregulated in R,GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,7,240,200,0.5324530959154823,"ADRB2, F2RL1, MAP3K4, MSN, RAPGEF3, SNX18, SYNPO",0.831381775643747
GO_BP,Downregulated in R,GOBP_LYSOSOMAL_TRANSPORT,2,62,200,0.5327560617342395,"ADRB2, LRP1",0.831381775643747
GO_BP,Upregulated in R,GOBP_NUCLEAR_EXPORT,2,62,200,0.5327560617342395,"NUP107, UHMK1",0.831381775643747
GO_BP,Upregulated in R,GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,2,62,200,0.5327560617342395,"CDK1, PARP2",0.831381775643747
GO_BP,Upregulated in R,GOBP_MYOTUBE_DIFFERENTIATION,2,62,200,0.5327560617342395,"CXCL10, CXCL9",0.831381775643747
GO_BP,Upregulated in R,GOBP_HUMORAL_IMMUNE_RESPONSE,3,98,200,0.5343361951106016,"CXCL10, CXCL9, EXO1",0.8334668687204635
GO_BP,Downregulated in R,GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,6,205,200,0.5347838856212443,"ALDH1L1, ALDOB, DDIT4, IRS2, NFATC4, PLEC",0.8337844606490966
GO_BP,Upregulated in R,GOBP_DEPHOSPHORYLATION,4,134,200,0.5360419268856634,"DUSP12, ENSA, MTMR4, PPM1H",0.8345436977357397
GO_BP,Downregulated in R,GOBP_LOCALIZATION_WITHIN_MEMBRANE,9,312,200,0.5369709846156313,"EHD2, ITGB3, LRP1, MACF1, RAB34, SPTBN1, SSH1, TGFB1, TNFRSF1A",0.8345436977357397
GO_BP,Downregulated in R,GOBP_VIRAL_LIFE_CYCLE,5,170,200,0.5378141591228383,"HMGA2, ITGB3, LDLR, NFIA, SLC20A2",0.8345436977357397
GO_BP,Downregulated in R,GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,5,170,200,0.5378141591228383,"F2RL1, JAG1, KIT, MICA, TGFB1",0.8345436977357397
GO_BP,Downregulated in R,GOBP_POSITIVE_REGULATION_OF_GROWTH,3,99,200,0.5412451800181183,"EXTL3, MACF1, YAP1",0.8345436977357397
GO_BP,Upregulated in R,GOBP_RNA_CATABOLIC_PROCESS,3,99,200,0.5412451800181183,"DNA2, FEN1, RNASEH2A",0.8345436977357397
GO_BP,Downregulated in R,GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,3,99,200,0.5412451800181183,"JAG1, LIF, TGFB1",0.8345436977357397
GO_BP,Downregulated in R,GOBP_ORGANELLE_DISASSEMBLY,2,63,200,0.5414338506347692,"ARHGAP26, PLK3",0.8345436977357397
GO_BP,Downregulated in R,GOBP_VIRAL_GENOME_REPLICATION,2,63,200,0.5414338506347692,"HMGA2, NFIA",0.8345436977357397
GO_BP,Downregulated in R,GOBP_RENAL_SYSTEM_PROCESS,2,63,200,0.5414338506347692,"F2RL1, SULF2",0.8345436977357397
GO_BP,Downregulated in R,GOBP_DEFENSE_RESPONSE_TO_VIRUS,4,135,200,0.541961065361948,"DDIT4, F2RL1, MICA, TLR2",0.8345436977357397
GO_BP,Upregulated in R,GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY,5,171,200,0.5430799839878652,"BRCA1, BRCC3, DNAJA1, EZH2, SKP2",0.8345436977357397
GO_BP,Downregulated in R,GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,1,27,200,0.5433328992284207,IRAK3,0.8345436977357397
GO_BP,Downregulated in R,GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,1,27,200,0.5433328992284207,LIF,0.8345436977357397
GO_BP,Upregulated in R,GOBP_NUCLEOBASE_METABOLIC_PROCESS,1,27,200,0.5433328992284207,TYMS,0.8345436977357397
GO_BP,Downregulated in R,GOBP_OLIGOSACCHARIDE_METABOLIC_PROCESS,1,27,200,0.5433328992284207,GANC,0.8345436977357397
GO_BP,Downregulated in R,GOBP_ACIDIC_AMINO_ACID_TRANSPORT,1,27,200,0.5433328992284207,PRKG1,0.8345436977357397
GO_BP,Upregulated in R,GOBP_SCHWANN_CELL_DIFFERENTIATION,1,27,200,0.5433328992284207,CDK1,0.8345436977357397
GO_BP,Upregulated in R,GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY,1,27,200,0.5433328992284207,MTMR4,0.8345436977357397
GO_BP,Upregulated in R,GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,1,27,200,0.5433328992284207,PODXL2,0.8345436977357397
GO_BP,Downregulated in R,GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,1,27,200,0.5433328992284207,NT5E,0.8345436977357397
GO_BP,Downregulated in R,GOBP_MAST_CELL_ACTIVATION,1,27,200,0.5433328992284207,KIT,0.8345436977357397
GO_BP,Upregulated in R,GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION,1,27,200,0.5433328992284207,RAB5A,0.8345436977357397
GO_BP,Downregulated in R,GOBP_DIGESTIVE_TRACT_MORPHOGENESIS,1,27,200,0.5433328992284207,GLI3,0.8345436977357397
GO_BP,Downregulated in R,GOBP_GLUTATHIONE_METABOLIC_PROCESS,1,27,200,0.5433328992284207,GGT5,0.8345436977357397
GO_BP,Downregulated in R,GOBP_MACROMOLECULE_DEACYLATION,1,27,200,0.5433328992284207,SPRED1,0.8345436977357397
GO_BP,Upregulated in R,GOBP_AMINE_TRANSPORT,1,27,200,0.5433328992284207,ARL6IP1,0.8345436977357397
GO_BP,Downregulated in R,GOBP_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS,1,27,200,0.5433328992284207,MSN,0.8345436977357397
GO_BP,Upregulated in R,GOBP_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS,1,27,200,0.5433328992284207,RAB5A,0.8345436977357397
GO_BP,Upregulated in R,GOBP_ACIDIC_AMINO_ACID_TRANSPORT,1,27,200,0.5433328992284207,ARL6IP1,0.8345436977357397
GO_BP,Downregulated in R,GOBP_AMINE_TRANSPORT,1,27,200,0.5433328992284207,PRKG1,0.8345436977357397
GO_BP,Downregulated in R,GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,1,27,200,0.5433328992284207,EXT1,0.8345436977357397
GO_BP,Downregulated in R,GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING,1,27,200,0.5433328992284207,AP3M2,0.8345436977357397
GO_BP,Upregulated in R,GOBP_REGULATION_OF_CELLULAR_LOCALIZATION,13,457,200,0.5480789341625364,"BORA, CCNE1, CCNE2, CDK1, CENPJ, DNAJA1, ECT2, ENSA, EPB41, PLK1, SPAG5, UHMK1, VRK1",0.8399245392818808
GO_BP,Downregulated in R,GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION,3,100,200,0.5480954111939735,"PLEKHG2, SPTBN1, SSH1",0.8399245392818808
GO_BP,Upregulated in R,GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,3,100,200,0.5480954111939735,"ACTL6A, FANCA, FANCD2",0.8399245392818808
GO_BP,Downregulated in R,GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,11,386,200,0.5481501900938022,"ADRB2, CACHD1, ITGB3, KCND3, LRRC8A, PDE4D, PIEZO2, PKD1, SLC20A2, TCN1, TGFB1",0.8399245392818808
GO_BP,Upregulated in R,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,2,64,200,0.5500000310855084,"KIF14, STMN1",0.8399245392818808
GO_BP,Upregulated in R,GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,2,64,200,0.5500000310855084,"ESCO2, TOP2A",0.8399245392818808
GO_BP,Downregulated in R,GOBP_HINDBRAIN_DEVELOPMENT,2,64,200,0.5500000310855084,"DLC1, PRKG1",0.8399245392818808
GO_BP,Downregulated in R,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,2,64,200,0.5500000310855084,"SPTBN1, SSH1",0.8399245392818808
GO_BP,Downregulated in R,GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE,8,280,200,0.5513864994254936,"ANKH, CPNE8, FOXO1, KIT, MAP3K5, NFATC4, NT5E, PLEC",0.8399245392818808
GO_BP,Downregulated in R,GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS,5,173,200,0.5535277210867311,"CHST3, EXT1, HIPK2, KIT, TGFB1",0.8399245392818808
GO_BP,Downregulated in R,GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,4,137,200,0.5536838845546933,"F2RL1, KIT, LRP1, TGFB1",0.8399245392818808
GO_BP,Downregulated in R,GOBP_SYMBIONT_ENTRY_INTO_HOST,3,101,200,0.5548859592646568,"ITGB3, LDLR, SLC20A2",0.8399245392818808
GO_BP,Downregulated in R,GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE,1,28,200,0.5564254193193491,HIPK2,0.8399245392818808
GO_BP,Downregulated in R,GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,1,28,200,0.5564254193193491,PCDHGC3,0.8399245392818808
GO_BP,Upregulated in R,GOBP_APICAL_JUNCTION_ASSEMBLY,1,28,200,0.5564254193193491,ECT2,0.8399245392818808
GO_BP,Upregulated in R,GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING,1,28,200,0.5564254193193491,EPB41,0.8399245392818808
GO_BP,Downregulated in R,GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY,1,28,200,0.5564254193193491,MSN,0.8399245392818808
GO_BP,Upregulated in R,GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION,1,28,200,0.5564254193193491,CXCL10,0.8399245392818808
GO_BP,Downregulated in R,GOBP_CLATHRIN_DEPENDENT_ENDOCYTOSIS,1,28,200,0.5564254193193491,SGIP1,0.8399245392818808
GO_BP,Downregulated in R,GOBP_REGULATION_OF_CELLULAR_SENESCENCE,1,28,200,0.5564254193193491,HMGA2,0.8399245392818808
GO_BP,Upregulated in R,GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,1,28,200,0.5564254193193491,ATAD5,0.8399245392818808
GO_BP,Downregulated in R,GOBP_NON_MOTILE_CILIUM_ASSEMBLY,1,28,200,0.5564254193193491,DYNC2H1,0.8399245392818808
GO_BP,Downregulated in R,GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,1,28,200,0.5564254193193491,TGFB1,0.8399245392818808
GO_BP,Downregulated in R,GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,1,28,200,0.5564254193193491,SKI,0.8399245392818808
GO_BP,Downregulated in R,GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,1,28,200,0.5564254193193491,HIPK2,0.8399245392818808
GO_BP,Downregulated in R,GOBP_NEURAL_RETINA_DEVELOPMENT,1,28,200,0.5564254193193491,HIPK2,0.8399245392818808
GO_BP,Upregulated in R,GOBP_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS,1,28,200,0.5564254193193491,NCSTN,0.8399245392818808
GO_BP,Upregulated in R,GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,1,28,200,0.5564254193193491,STMN1,0.8399245392818808
GO_BP,Downregulated in R,GOBP_PROTEIN_LIPID_COMPLEX_ORGANIZATION,1,28,200,0.5564254193193491,LCAT,0.8399245392818808
GO_BP,Downregulated in R,GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,1,28,200,0.5564254193193491,PLK3,0.8399245392818808
GO_BP,Upregulated in R,GOBP_NEURAL_RETINA_DEVELOPMENT,1,28,200,0.5564254193193491,ACTL6A,0.8399245392818808
GO_BP,Upregulated in R,GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,1,28,200,0.5564254193193491,CENPJ,0.8399245392818808
GO_BP,Upregulated in R,GOBP_MECHANORECEPTOR_DIFFERENTIATION,1,28,200,0.5564254193193491,DIAPH3,0.8399245392818808
GO_BP,Downregulated in R,GOBP_ADHERENS_JUNCTION_ORGANIZATION,1,28,200,0.5564254193193491,PLEC,0.8399245392818808
GO_BP,Upregulated in R,GOBP_ER_NUCLEUS_SIGNALING_PATHWAY,1,28,200,0.5564254193193491,ATF6,0.8399245392818808
GO_BP,Upregulated in R,GOBP_NON_MOTILE_CILIUM_ASSEMBLY,1,28,200,0.5564254193193491,CENPJ,0.8399245392818808
GO_BP,Downregulated in R,GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,1,28,200,0.5564254193193491,PLK3,0.8399245392818808
GO_BP,Upregulated in R,GOBP_RNA_EXPORT_FROM_NUCLEUS,1,28,200,0.5564254193193491,NUP107,0.8399245392818808
GO_BP,Downregulated in R,GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION,1,28,200,0.5564254193193491,ITGB3,0.8399245392818808
GO_BP,Upregulated in R,GOBP_RESPONSE_TO_ORGANOPHOSPHORUS,2,65,200,0.5584538722336083,"RFC3, TYMS",0.8418704446381315
GO_BP,Upregulated in R,GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,2,65,200,0.5584538722336083,"CXCL10, CXCL9",0.8418704446381315
GO_BP,Downregulated in R,GOBP_T_CELL_MEDIATED_IMMUNITY,2,65,200,0.5584538722336083,"JAG1, MICA",0.8418704446381315
GO_BP,Downregulated in R,GOBP_MICROTUBULE_BASED_PROCESS,11,389,200,0.5587421373417738,"AP3M2, CCDC8, CEP68, DYNC2H1, GADD45A, KIF13B, MACF1, NISCH, PHLDB1, PKD1, PLK3",0.8419334544153062
GO_BP,Downregulated in R,GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,4,138,200,0.5594860893410442,"ADRB2, ITGB3, PDE4D, TGFB1",0.8426827518470048
GO_BP,Downregulated in R,GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS,3,102,200,0.5616159557028243,"ITGB3, PDE4A, UGT1A10",0.8455178954080422
GO_BP,Downregulated in R,GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,8,283,200,0.5636839362695523,"F2RL1, IL1RL1, IRAK3, LDLR, TGFB1, THBD, TLR2, TNFRSF1A",0.8482574124655464
GO_BP,Upregulated in R,GOBP_MACROAUTOPHAGY,4,139,200,0.565247894216429,"DIAPH3, EIF2AK1, RAB5A, UFC1",0.8497365747722525
GO_BP,Upregulated in R,GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,4,139,200,0.565247894216429,"CDK1, NDUFAB1, NDUFS2, SDHC",0.8497365747722525
GO_BP,Upregulated in R,GOBP_REGULATION_OF_T_CELL_MIGRATION,1,29,200,0.5691444037116258,CXCL10,0.8497365747722525
GO_BP,Upregulated in R,GOBP_PROTEIN_EXPORT_FROM_NUCLEUS,1,29,200,0.5691444037116258,UHMK1,0.8497365747722525
GO_BP,Upregulated in R,GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM,1,29,200,0.5691444037116258,HMGB2,0.8497365747722525
GO_BP,Upregulated in R,GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,1,29,200,0.5691444037116258,DNAJA1,0.8497365747722525
GO_BP,Upregulated in R,GOBP_SPERM_MOTILITY,1,29,200,0.5691444037116258,DNAJA1,0.8497365747722525
GO_BP,Downregulated in R,GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS,1,29,200,0.5691444037116258,GGT5,0.8497365747722525
GO_BP,Downregulated in R,GOBP_REGULATION_OF_T_CELL_MIGRATION,1,29,200,0.5691444037116258,ITGB3,0.8497365747722525
GO_BP,Downregulated in R,GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,1,29,200,0.5691444037116258,IL1RL1,0.8497365747722525
GO_BP,Downregulated in R,GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION,1,29,200,0.5691444037116258,PRKG1,0.8497365747722525
GO_BP,Downregulated in R,GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM,1,29,200,0.5691444037116258,F2RL1,0.8497365747722525
GO_BP,Downregulated in R,GOBP_AMYLOID_BETA_METABOLIC_PROCESS,1,29,200,0.5691444037116258,IFNGR1,0.8497365747722525
GO_BP,Upregulated in R,GOBP_EXECUTION_PHASE_OF_APOPTOSIS,1,29,200,0.5691444037116258,TOP2A,0.8497365747722525
GO_BP,Upregulated in R,GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE,1,29,200,0.5691444037116258,ARL6IP1,0.8497365747722525
GO_BP,Downregulated in R,GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION,1,29,200,0.5691444037116258,NISCH,0.8497365747722525
GO_BP,Upregulated in R,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING,1,29,200,0.5691444037116258,AURKA,0.8497365747722525
GO_BP,Downregulated in R,GOBP_T_CELL_MEDIATED_CYTOTOXICITY,1,29,200,0.5691444037116258,MICA,0.8497365747722525
GO_BP,Upregulated in R,GOBP_MRNA_PROCESSING,4,140,200,0.5709686413930448,"CSTF2, FAM50A, GPATCH1, SLBP",0.8520877584091923
GO_BP,Upregulated in R,GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS,3,104,200,0.5748911144616465,"BRCA1, DNAJA1, SKP2",0.852900628118237
GO_BP,Downregulated in R,GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS,3,104,200,0.5748911144616465,"DDIT4, TGFB1, ZFP36L2",0.852900628118237
GO_BP,Downregulated in R,GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,2,67,200,0.5750222659966583,"MACF1, YAP1",0.852900628118237
GO_BP,Downregulated in R,GOBP_REGULATION_OF_EXOCYTOSIS,2,67,200,0.5750222659966583,"F2RL1, RAPGEF4",0.852900628118237
GO_BP,Upregulated in R,GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,2,67,200,0.5750222659966583,"CDK1, PARP2",0.852900628118237
GO_BP,Upregulated in R,GOBP_INTRACELLULAR_PROTEIN_TRANSPORT,8,286,200,0.5758368427802221,"CDK1, COPA, ECT2, KPNA2, NUP107, POLA2, RAB5A, UHMK1",0.852900628118237
GO_BP,Downregulated in R,GOBP_MAINTENANCE_OF_LOCATION,5,178,200,0.5791308846721057,"CES1, ITGB3, PDE4D, SYNE1, TGFB1",0.852900628118237
GO_BP,Downregulated in R,GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,9,323,200,0.5795178373267349,"ALDOB, CES1, DDIT4, GGT5, IRS2, KIT, TNFRSF1A, UGT1A10, UST",0.852900628118237
GO_BP,Downregulated in R,GOBP_INORGANIC_ION_HOMEOSTASIS,7,251,200,0.580595875611631,"ANKH, EXT1, ITGB3, NT5E, PDE4D, TGFB1, TPT1",0.852900628118237
GO_BP,Upregulated in R,GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,3,105,200,0.5814348299721153,"CXCL10, CXCL9, HMGB2",0.852900628118237
GO_BP,Upregulated in R,GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,3,105,200,0.5814348299721153,"CEP85, DNAJA1, PLK1",0.852900628118237
GO_BP,Upregulated in R,GOBP_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS,1,30,200,0.581500457519723,AURKA,0.852900628118237
