gene,log2FC,p_value,ranking_metric
COL14A1,-0.3287,0.1254677178661025,-0.901468001323089
ABR,-0.1397,0.1254677178661025,-0.901468001323089
NBPF14,-0.1203,0.12467932426301623,-0.90420556017799
PRNP,-0.1764,0.12389479940745005,-0.9069469231320038
ITGB8,-0.3813,0.12389479940745005,-0.9069469231320038
CAMK1D,-0.257,0.12389479940745005,-0.9069469231320038
CILP,-0.4592,0.12350398433243137,-0.9083190315081444
ARHGEF4,-0.5662,0.12350394178608491,-0.90831918111989
B3GALNT2,-0.0908,0.12311413232807733,-0.9096920913431075
ZAK,-0.1985,0.12311413232807733,-0.9096920913431075
MYO1C,-0.1157,0.12311413232807733,-0.9096920913431075
SEMA6A,-0.3687,0.12233731202852059,-0.9124410659667561
REL,-0.1865,0.12233731202852059,-0.9124410659667561
MAPK10,-0.2981,0.12195034097806909,-0.9138169810436755
MARK1,-0.2144,0.12156432748781319,-0.9151938481558859
CAV1,-0.2862,0.12117927017636523,-0.9165716674471125
ENDOD1,-0.1423,0.12117927017636523,-0.9165716674471125
WRN,-0.086,0.12117927017636523,-0.9165716674471125
PNPLA6,-0.0799,0.12079516766085852,-0.9179504390609222
ZNF44,-0.1109,0.12079516766085852,-0.9179504390609222
TRPV2,-0.2229,0.12079516766085852,-0.9179504390609222
ZNF506,-0.1834,0.12041201855696078,-0.9193301631407276
EFEMP2,-0.2197,0.12002982147888923,-0.920710839829783
MAML2,-0.1556,0.12002982147888923,-0.920710839829783
CPXM2,-0.3125,0.12002982147888923,-0.920710839829783
FBN1,-0.3051,0.11964857503942425,-0.9220924692711882
YWHAH,-0.086,0.11964857503942425,-0.9220924692711882
CSPG4,-0.2191,0.11964857503942425,-0.9220924692711882
CHP2,-0.6896,0.1193357238285127,-0.9232295283400301
OSTM1,-0.1219,0.11926827784992394,-0.9234750516078862
THY1,-0.2596,0.11851052565922357,-0.9262430755381541
CD69,-0.3695,0.11813306787375566,-0.9276285174168328
PDE8A,-0.1021,0.11813306787375566,-0.9276285174168328
ZNF354A,-0.0948,0.11775655376974531,-0.9290149127610214
DNAJB4,-0.1905,0.11775655376974531,-0.9290149127610214
ITGAM,-0.249,0.1173809819516518,-0.9304022617128858
BTG1,-0.2061,0.1173809819516518,-0.9304022617128858
SLC12A2,-0.1987,0.11700635102259677,-0.9317905644144375
SORBS2,-0.2827,0.11700635102259677,-0.9317905644144375
SVIL,-0.2114,0.11700635102259677,-0.9317905644144375
DSG3,-0.9375,0.1169874661472868,-0.9318606653876644
TBC1D2,-0.2212,0.11663265958437878,-0.933179821007533
RAB31,-0.2204,0.11588808958111547,-0.935961196435011
ANK1,-0.2687,0.11588808958111547,-0.935961196435011
ALDH3A1,-0.5612,0.11550813161641535,-0.9373874409508132
ZNF334,-0.3349,0.11514726073031821,-0.9387463891270847
RAVER2,-0.2801,0.11477824572793069,-0.9401404173003486
RPL29,-0.1755,0.11477824572793069,-0.9401404173003486
RASGRF2,-0.2413,0.11477824572793069,-0.9401404173003486
DCN,-0.3048,0.11477824572793069,-0.9401404173003486
SLC38A2,-0.1513,0.11441016180016825,-0.9415354002130577
MPPED2,-0.3661,0.11404300753995898,-0.9429313380059909
SAT1,-0.1589,0.11404300753995898,-0.9429313380059909
VAV2,-0.2644,0.11404300753995898,-0.9429313380059909
LAMC2,-0.4074,0.11331148238786937,-0.9457260787948785
CCND2,-0.3023,0.11331148238786937,-0.9457260787948785
GSTP1,-0.1703,0.11331148238786937,-0.9457260787948785
FMNL3,-0.1849,0.11331148238786937,-0.9457260787948785
LOC101928451,-0.1128,0.11331148238786937,-0.9457260787948785
GXYLT2,-0.3353,0.1129471086758439,-0.9471248820716249
ZNF841,-0.211,0.1129471086758439,-0.9471248820716249
LMBR1L,-0.1181,0.1129471086758439,-0.9471248820716249
CAPN8,-0.6928,0.11258325140029336,-0.9485262130855211
RBP1,-0.2835,0.11222113192067495,-0.949925355090556
KCNJ2,-0.2024,0.11185952605040905,-0.9513270251126169
IRF3,-0.1297,0.11149883996505087,-0.9527296509960713
CAPRIN2,-0.163,0.11149883996505087,-0.9527296509960713
STON2,-0.3015,0.11149883996505087,-0.9527296509960713
LRRFIP1,-0.1541,0.11149883996505087,-0.9527296509960713
MYO5A,-0.0816,0.11149883996505087,-0.9527296509960713
PTPRD,-0.4392,0.11113907224822517,-0.9541332328804767
CLDND1,-0.1269,0.11113907224822517,-0.9541332328804767
TMEM176A,-0.2747,0.11113907224822517,-0.9541332328804767
PTMS,-0.1586,0.11078022148245571,-0.9555377709052388
RPL28,-0.1262,0.11078022148245571,-0.9555377709052388
KDELC2,-0.217,0.11042228624917906,-0.9569432652096118
SCAMP1,-0.08,0.11006526512875853,-0.9583497159326972
CXCL12,-0.3307,0.11006526512875853,-0.9583497159326972
PLCB2,-0.2794,0.11006526512875853,-0.9583497159326972
LGALS1,-0.2728,0.1097091567004972,-0.9597571232134466
ZNF521,-0.2932,0.1097091567004972,-0.9597571232134466
ZNF160,-0.0933,0.10935395954265212,-0.9611654871906596
FAT1,-0.2133,0.10899967223244765,-0.9625748080029851
MLXIP,-0.1198,0.10899967223244765,-0.9625748080029851
USP12,-0.0788,0.10899967223244765,-0.9625748080029851
REEP3,-0.0976,0.10899967223244765,-0.9625748080029851
EIF3H,-0.0917,0.10899967223244765,-0.9625748080029851
DMXL1,-0.1,0.10899967223244765,-0.9625748080029851
HECTD2,-0.132,0.10864629334608902,-0.9639850857889213
GPR56,-0.2594,0.1082938214587763,-0.9653963206868146
KIAA1147,-0.1112,0.10759159297714095,-0.9682216623711117
PDGFRA,-0.2151,0.10759159297714095,-0.9682216623711117
TLL1,-0.2791,0.10724183352831225,-0.9696357694334583
SLC36A1,-0.146,0.10724183352831225,-0.9696357694334583
PCDHGA9,-0.2101,0.10689297536954401,-0.9710508341596485
SPTAN1,-0.0416,0.10689297536954401,-0.9710508341596485
TAF1D,-0.1154,0.10654501707121114,-0.972466856687279
TFB1M,-0.1042,0.10654501707121114,-0.972466856687279
MAP1B,-0.2567,0.10619795720276372,-0.973883837153797
GLT8D2,-0.3043,0.10619795720276372,-0.973883837153797
ITGAX,-0.2442,0.10585179433274088,-0.9753017756964995
LGALS8,-0.1237,0.10585179433274088,-0.9753017756964995
IL1R1,-0.2632,0.10585179433274088,-0.9753017756964995
RPS15,-0.1164,0.10550652702878353,-0.976720672452535
PRKD2,-0.1286,0.10550652702878353,-0.976720672452535
LIX1L,-0.1618,0.10550652702878353,-0.976720672452535
CYP7B1,-0.2682,0.10516215385764824,-0.9781405275589026
CAMTA2,-0.0855,0.10516215385764824,-0.9781405275589026
CTSO,-0.1878,0.10481867338522007,-0.9795613411524526
ARRDC3,-0.1156,0.10481867338522007,-0.9795613411524526
COL5A3,-0.3298,0.10413438479574946,-0.9824058443477559
AQP1,-0.3107,0.10413438479574946,-0.9824058443477559
TCF21,-0.4976,0.10413422780705232,-0.9824064990726714
PRG4,-0.775,0.10413422780705232,-0.9824064990726714
PRUNE2,-0.437,0.1037935738062404,-0.9838295342224668
PODXL,-0.2599,0.1037935738062404,-0.9838295342224668
CXCL1,-0.4244,0.10345364977053186,-0.9852541831302746
NRG1,-0.523,0.10345364977053186,-0.9852541831302746
DAAM1,-0.142,0.10345364977053186,-0.9852541831302746
PRSS1,-0.945,0.10298533834001494,-0.9872245998701992
CYP2C9,-0.7499,0.10293426246817525,-0.9874400428845235
CYP1B1,-0.4395,0.10277645680663461,-0.9881063585894652
SFRP1,-0.5657,0.10277630083484975,-0.9881070176678086
RAB27A,-0.1812,0.10176728353201887,-0.9923918179243751
MYOM1,-0.2445,0.10143265098813287,-0.993822223883862
PITX1,-0.3805,0.10143265098813287,-0.993822223883862
GPRC5C,-0.4542,0.10143265098813287,-0.993822223883862
GDA,-0.4585,0.10076466369422493,-0.9966917402430469
PAX8,-0.9347,0.10075752070191368,-0.9967225275447591
COBL,-0.4592,0.10059986419682276,-0.9974026055485835
PARP8,-0.1697,0.10043400879993451,-0.998119202198999
VCAN,-0.2697,0.09977261243325836,-1.0009886561219157
INF2,-0.141,0.09977261243325836,-1.0009886561219157
C4B,-0.4627,0.09977261243325836,-1.0009886561219157
PXDC1,-0.1887,0.09977261243325836,-1.0009886561219157
ZCCHC14,-0.1177,0.09977261243325836,-1.0009886561219157
CRKL,-0.1319,0.09977261243325836,-1.0009886561219157
FBXO32,-0.2323,0.09944321944075929,-1.0024248240011318
ZNF615,-0.2115,0.09944321944075929,-1.0024248240011318
AFAP1,-0.2322,0.09878703660287565,-1.0053000422668001
NEDD4,-0.1527,0.09878703660287565,-1.0053000422668001
RPS12,-0.1581,0.09878703660287565,-1.0053000422668001
PXK,-0.1211,0.09878703660287565,-1.0053000422668001
MATN2,-0.3288,0.09846024386176475,-1.0067390929215039
CFLAR,-0.1192,0.09846024386176475,-1.0067390929215039
SMOC1,-0.5044,0.09846024386176475,-1.0067390929215039
DOPEY1,-0.0836,0.09780924849129037,-1.009620077944186
C3,-0.3982,0.09716169693767802,-1.01250490880892
LRRK1,-0.1969,0.09716169693767802,-1.01250490880892
STK25,-0.1049,0.09716169693767802,-1.01250490880892
QKI,-0.0952,0.09683920896549802,-1.0139487667656446
PVRL1,-0.3729,0.09683920896549802,-1.0139487667656446
NFIL3,-0.2293,0.09683920896549802,-1.0139487667656446
CFAP97,-0.0907,0.09683920896549802,-1.0139487667656446
CPEB4,-0.1338,0.09683920896549802,-1.0139487667656446
CD209,-0.3006,0.09651757759438753,-1.0153935865828994
SH2B1,-0.0784,0.09619680137216453,-1.0168393683937205
SHROOM2,-0.2273,0.09587687884612496,-1.0182861123310014
PLCD3,-0.3745,0.09587687884612496,-1.0182861123310014
ELP3,-0.0741,0.09587687884612496,-1.0182861123310014
MFSD12,-0.1626,0.09587687884612496,-1.0182861123310014
CYP2C19,-0.6286,0.09583395696839524,-1.0184805795334755
SFRP2,-0.627,0.09555780856305532,-1.0197338185274913
COL6A3,-0.3267,0.09555780856305532,-1.0197338185274913
LRP4,-0.331,0.09555780856305532,-1.0197338185274913
CNTN4,-0.2906,0.09523958906924536,-1.0211824871157948
PLXNA2,-0.2611,0.09523958906924536,-1.0211824871157948
KITLG,-0.2312,0.09523958906924536,-1.0211824871157948
MTMR11,-0.1669,0.09492221891050064,-1.0226321182283726
ZNF469,-0.3319,0.09460569663215466,-1.024082711997542
SLIT2,-0.3721,0.09460569663215466,-1.024082711997542
ABCG2,-0.0847,0.09429002077908157,-1.0255342685554771
DNAH17,-0.5486,0.09413246251043131,-1.0262605799956726
LTBR,-0.1396,0.09397518989570859,-1.0269867880342078
ABCA2,-0.1927,0.09366120252602829,-1.0284402705656215
CDK14,-0.279,0.09366120252602829,-1.0284402705656215
USP11,-0.0878,0.09334805721361103,-1.0298947162814618
SCARNA5,-0.1336,0.09303575250161715,-1.0313501253133304
IRF2BP2,-0.1695,0.09303575250161715,-1.0313501253133304
HR,-0.3788,0.09303575250161715,-1.0313501253133304
FAM126A,-0.1447,0.09303575250161715,-1.0313501253133304
IGFBP2,-0.3228,0.09303575250161715,-1.0313501253133304
ROR2,-0.3507,0.09272428693280943,-1.0328064977926856
ARHGAP18,-0.1679,0.09272428693280943,-1.0328064977926856
FAM127A,-0.082,0.09210386739388919,-1.0357221336189772
LETMD1,-0.0704,0.09210386739388919,-1.0357221336189772
WDR55,-0.1108,0.09210386739388919,-1.0357221336189772
GPC4,-0.2584,0.0917949105074244,-1.0371813972281185
TLN2,-0.1911,0.09148678693146556,-1.038641624809157
TLE3,-0.1194,0.09117949520697108,-1.0401028164928392
NOTCH2,-0.1568,0.09117949520697108,-1.0401028164928392
WNT5A,-0.272,0.09117949520697108,-1.0401028164928392
RASGRP3,-0.2083,0.09117949520697108,-1.0401028164928392
FMO3,-0.4579,0.09117949520697108,-1.0401028164928392
EHBP1,-0.1236,0.09056740147459719,-1.0430280926904183
ZNF337,-0.1107,0.09056740147459719,-1.0430280926904183
TMEM45A,-0.4583,0.09026259654706027,-1.0444921774651021
EIF2D,-0.1016,0.09026259654706027,-1.0444921774651021
ARHGEF12,-0.111,0.08965546326796317,-1.047423241017165
RYR3,-0.4363,0.08935313199505195,-1.0488902200544847
CCNH,-0.1419,0.08935313199505195,-1.0488902200544847
EPHB4,-0.202,0.0890516223519032,-1.0503581641057216
IMPDH1,-0.1663,0.0890516223519032,-1.0503581641057216
BIN1,-0.2717,0.0890516223519032,-1.0503581641057216
S1PR1,-0.2857,0.08875093287721662,-1.0518270733004942
PPP1R13L,-0.2352,0.08875093287721662,-1.0518270733004942
TMEM168,-0.1178,0.08845106210946356,-1.0532969477682799
KRT1,-0.74,0.08844904027969419,-1.0533068750605807
CPT1A,-0.1142,0.08815200858689842,-1.0547677876384172
CST1,-0.5703,0.08799684664110177,-1.0555328904737675
ITGA8,-0.2948,0.08785377084757104,-1.0562395930401032
TNXB,-0.4597,0.08785377084757104,-1.0562395930401032
MYO18A,-0.1161,0.08755634742933824,-1.057712364102395
FOXF1,-0.4256,0.08755634742933824,-1.057712364102395
ALAD,-0.1292,0.0872597368698755,-1.0591861009542112
CD248,-0.3052,0.0872597368698755,-1.0591861009542112
LRRK2,-0.2866,0.08696393770668875,-1.06066080372433
FGD5,-0.2248,0.08696393770668875,-1.06066080372433
CRTC1,-0.1372,0.08666894847712626,-1.06213647254139
MAP3K3,-0.1295,0.08637476771839014,-1.0636131075338904
CDH11,-0.2717,0.08637476771839014,-1.0636131075338904
COL4A1,-0.2653,0.08637476771839014,-1.0636131075338904
IL16,-0.3121,0.08608139396754795,-1.0650907088301924
STEAP2,-0.3238,0.08578882576154444,-1.0665692765585169
TIMD4,-0.5082,0.08578868367131756,-1.0665699958719241
C4A,-0.4048,0.085497061637213,-1.068048810846947
ZEB2,-0.286,0.085497061637213,-1.068048810846947
CSF1R,-0.2966,0.08520610013128745,-1.0695293118234266
MUC5AC,-0.8785,0.08511407714515629,-1.069998605357674
SCARNA12,-0.1595,0.08491593978041329,-1.071010779615761
TREM1,-0.4651,0.08462657912115926,-1.0724932143516184
RBM3,-0.1261,0.08462657912115926,-1.0724932143516184
CPE,-0.2838,0.08405025102347229,-1.075460985163879
TNS4,-0.7382,0.08405025102347229,-1.075460985163879
CTAGE5,-0.1394,0.08405025102347229,-1.075460985163879
LRRC75A-AS1,-0.144,0.08405025102347229,-1.075460985163879
TRPC6,-0.1881,0.08405025102347229,-1.075460985163879
SLC39A14,-0.2955,0.08376328065789647,-1.0769463214949266
FLT1,-0.1397,0.08376328065789647,-1.0769463214949266
ISM1,-0.3785,0.08376328065789647,-1.0769463214949266
AEBP1,-0.329,0.08347710412967776,-1.0784326252787864
CLDN11,-0.3405,0.08347710412967776,-1.0784326252787864
ETV1,-0.2576,0.08347710412967776,-1.0784326252787864
RPL5,-0.1137,0.08319171997517276,-1.0799198966424364
SWAP70,-0.1443,0.08290712673072964,-1.0814081357127174
CNTNAP1,-0.1781,0.0826233229326995,-1.0828973426163329
SCUBE3,-0.3856,0.08234030711744744,-1.0843875174798496
ZNF135,-0.3486,0.08234030711744744,-1.0843875174798496
CDHR1,-0.4254,0.08234030711744744,-1.0843875174798496
ARNTL,-0.1778,0.08205807782136386,-1.085878660429698
ZNF513,-0.0907,0.08205807782136386,-1.085878660429698
MIR205HG,-0.5716,0.08177663358087596,-1.08737077159217
GALNT11,-0.1248,0.08149597293245825,-1.0888638510934232
CMTM3,-0.2471,0.08149597293245825,-1.0888638510934232
BNIP3L,-0.1718,0.0812160944126442,-1.0903578990594773
PRKCA,-0.2498,0.0812160944126442,-1.0903578990594773
HEG1,-0.2155,0.0812160944126442,-1.0903578990594773
LEF1,-0.292,0.08093699655803702,-1.091852915616217
TESC,-0.4431,0.08065867790532105,-1.0933489008893889
HMCN2,-0.4665,0.08065867790532105,-1.0933489008893889
STK10,-0.2195,0.08065867790532105,-1.0933489008893889
CASK,-0.137,0.08038113699127244,-1.0948458550046054
COPZ2,-0.3274,0.08038113699127244,-1.0948458550046054
SLC6A8,-0.4728,0.08010437235277014,-1.0963437780873435
SH2B3,-0.205,0.07982838252680731,-1.0978426702629427
ARHGEF25,-0.2269,0.07982838252680731,-1.0978426702629427
COL6A2,-0.3345,0.07955316605050158,-1.0993425316566094
AIG1,-0.2062,0.07955316605050158,-1.0993425316566094
PHC2,-0.1291,0.07955316605050158,-1.0993425316566094
GULP1,-0.3139,0.07927872146110664,-1.1008433623934124
TP63,-0.756,0.0787321420928067,-1.1038479323960335
CMAHP,-0.296,0.0787321420928067,-1.1038479323960335
ZHX1,-0.1468,0.0787321420928067,-1.1038479323960335
RPS23,-0.1614,0.0787321420928067,-1.1038479323960335
DAB2IP,-0.1289,0.07846000438918493,-1.1053516719113166
CA9,-0.7063,0.0784593275523082,-1.1053554183779513
MUC5B,-0.8606,0.0784078883847418,-1.1056402420397349
GYS1,-0.1557,0.07791802563253238,-1.1083620605924787
VASP,-0.1585,0.07764818165589077,-1.109868710007016
BMP2,-0.5319,0.07764818165589077,-1.109868710007016
NAV3,-0.3157,0.07737909933164332,-1.1113763296364045
CELSR2,-0.2757,0.07737909933164332,-1.1113763296364045
CLCN5,-0.1093,0.07711077719851762,-1.1128849196046384
RTN4,-0.0828,0.07684321379547375,-1.114394480035577
STRA6,-0.3181,0.07657640766171457,-1.1159050110529467
ITGBL1,-0.3302,0.07631035733669664,-1.1174165127803386
IFITM3,-0.2378,0.07631035733669664,-1.1174165127803386
USP54,-0.1692,0.07604506136014026,-1.1189289853412125
DBN1,-0.2544,0.0755167266126766,-1.1219568434565745
ABCB4,-0.3131,0.0755167266126766,-1.1219568434565745
ZNF189,-0.1057,0.0755167266126766,-1.1219568434565745
CTDSPL,-0.1698,0.07525368492262396,-1.1234722292573152
NPC2,-0.1928,0.07499139174276329,-1.124988586384042
TRO,-0.1846,0.07446904507873102,-1.1280242151064994
SPATA20,-0.1956,0.07446904507873102,-1.1280242151064994
PRX,-0.208,0.07446904507873102,-1.1280242151064994
ARPC2,-0.1329,0.07446904507873102,-1.1280242151064994
MGP,-0.4773,0.07420898867794223,-1.1295434869474215
TOP1MT,-0.2515,0.07420898867794223,-1.1295434869474215
SLC30A1,-0.1477,0.07420898867794223,-1.1295434869474215
ACSF3,-0.1194,0.0739496749541316,-1.1310637306047122
CHPF2,-0.1186,0.0739496749541316,-1.1310637306047122
BTF3,-0.1147,0.07369110244986277,-1.1325849462006377
DNAH2,-0.5234,0.07369110244986277,-1.1325849462006377
ESD,-0.1233,0.07369110244986277,-1.1325849462006377
PNKD,-0.1283,0.07343326970806664,-1.1341071338573316
ADH5,-0.1533,0.07291981768551412,-1.137154425840898
FAS,-0.2857,0.07291981768551412,-1.137154425840898
JUNB,-0.3216,0.07266419549254717,-1.1386795304113801
IGF1,-0.5112,0.0724093072376522,-1.1402056075298492
PADI1,-0.5897,0.07240927487817014,-1.140205801614673
PHF1,-0.1314,0.07215515146574827,-1.141732657317781
GNAI1,-0.2671,0.0719017267221819,-1.1432606798965221
SERTAD2,-0.1551,0.0719017267221819,-1.1432606798965221
BCL9L,-0.1713,0.0719017267221819,-1.1432606798965221
PDE5A,-0.2566,0.07139706450364701,-1.1463196439111587
SNORD89,-0.3223,0.07139706450364701,-1.1463196439111587
ABCC1,-0.1902,0.07139706450364701,-1.1463196439111587
METTL8,-0.1215,0.07139706450364701,-1.1463196439111587
ORM1,-0.9096,0.07137728814188177,-1.1464399563437848
SCARNA17,-0.2593,0.0711458241215995,-1.1478505855890933
NSMF,-0.2006,0.0711458241215995,-1.1478505855890933
ANTXR1,-0.2912,0.0711458241215995,-1.1478505855890933
KIAA0513,-0.2323,0.07064551754773746,-1.1509153888903103
GUCY1A3,-0.2718,0.07064551754773746,-1.1509153888903103
BCR,-0.1083,0.07039644845167721,-1.1524492507548503
ARHGEF28,-0.32,0.07039644845167721,-1.1524492507548503
ZFP36,-0.329,0.07014810021418826,-1.1539840862559658
ARL4C,-0.2619,0.06990047138439436,-1.1555198955139603
CLIP2,-0.1614,0.06965356051193523,-1.157056678649008
PLD2,-0.1259,0.06965356051193523,-1.157056678649008
CSMD2,-0.4081,0.06940736614697623,-1.1585944357811544
CSAD,-0.1554,0.06940736614697623,-1.1585944357811544
SPINK5,-0.5287,0.06940736614697623,-1.1585944357811544
IQSEC1,-0.1273,0.06916188684021823,-1.1601331670303148
HIVEP3,-0.2674,0.06891712114290695,-1.1616728725162753
SMAD3,-0.2518,0.06867306760684261,-1.1632135523586933
CHST14,-0.1165,0.06842972478438926,-1.1647552066770988
F5,-0.4567,0.0681870912284847,-1.166297835590891
PLEKHO2,-0.2047,0.0681870912284847,-1.166297835590891
RASGRP2,-0.3954,0.0681870912284847,-1.166297835590891
PRICKLE1,-0.2909,0.06794516549264963,-1.1678414392193412
RABGGTA,-0.119,0.06794516549264963,-1.1678414392193412
RSPH3,-0.1067,0.06770394613099692,-1.1693860176815933
AHSA2,-0.1308,0.06746343169824132,-1.1709315710966623
MAST4,-0.3228,0.06746343169824132,-1.1709315710966623
IL20RA,-0.4379,0.06746343169824132,-1.1709315710966623
THAP4,-0.1181,0.06746343169824132,-1.1709315710966623
LMF1,-0.2215,0.0672236207497086,-1.1724780995834354
CLK1,-0.1361,0.06698451184134509,-1.1740256032606715
TBC1D19,-0.0932,0.06698451184134509,-1.1740256032606715
ALOX5AP,-0.3046,0.06674610352972667,-1.1755740822470022
ELF1,-0.1903,0.06674610352972667,-1.1755740822470022
FOXN3,-0.1309,0.06650839437206825,-1.1771235366609312
LPAR3,-0.5627,0.06650839437206825,-1.1771235366609312
MYL9,-0.3096,0.06627138292623283,-1.178673966620835
SIK3,-0.1356,0.06627138292623283,-1.178673966620835
IFNGR2,-0.1192,0.06579944740477932,-1.1817777536514367
LAMA3,-0.4977,0.06579944740477932,-1.1817777536514367
CPNE2,-0.1775,0.06556452044821065,-1.1833311109582512
ANO9,-0.2759,0.06533028544158204,-1.1848854442832755
NAB1,-0.1301,0.06533028544158204,-1.1848854442832755
CARD6,-0.3006,0.06533028544158204,-1.1848854442832755
TNKS1BP1,-0.1952,0.06533028544158204,-1.1848854442832755
AMOTL1,-0.1347,0.0650967409461346,-1.1864407537442496
FCHSD1,-0.1643,0.06486388552381203,-1.1879970394587895
CLCA4,-0.9231,0.06486385514558224,-1.1879972428554955
CAPN13,-0.5989,0.0648628222866069,-1.1880041583945729
PPP1R1B,-0.7141,0.06463002011274281,-1.1895657089256662
SALL4,-0.3498,0.06440023614988419,-1.1911125401183933
PDGFC,-0.2758,0.06440023614988419,-1.1911125401183933
SLC34A2,-1.065,0.06433066191159995,-1.1915819800301237
KCNT2,-0.2953,0.0641694393257609,-1.1926717552980561
XDH,-0.3654,0.06393932582974433,-1.1942319472004814
ADCY7,-0.2638,0.06370989422742611,-1.1957931159426534
ELK4,-0.1516,0.06348114308515396,-1.1973552616414316
CD44,-0.3593,0.0630256764499726,-1.2004824843756128
LAMA4,-0.2927,0.0630256764499726,-1.2004824843756128
OGN,-0.7043,0.0629097263016795,-1.201282204274998
ATP6V0E1,-0.1158,0.06279895809361855,-1.2020475616441064
